********************************************************************************
product = Open Liberty 20.0.0.11 (wlp-1.0.46.cl201120201014-1215)
wlp.install.dir = C:/Studia/Semestr7/NJEE/NJEE_Lab2/lab2/target/liberty/wlp/
java.home = C:\Program Files\Java\jdk-11.0.8
java.version = 11.0.8
java.runtime = Java(TM) SE Runtime Environment (11.0.8+10-LTS)
os = Windows 10 (10.0; amd64) (pl_PL)
process = 16704@DESKTOP-KMGPD7L
********************************************************************************
[05.11.2020, 22:18:36:592 CET] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0001I: Serwer defaultServer zosta³ uruchomiony.
[05.11.2020, 22:18:46:492 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EL_RESOLVER_PREDICATE' found.
[05.11.2020, 22:18:46:492 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DEFAULT_WINDOW_MODE' found, using default value 'url'.
[05.11.2020, 22:18:46:492 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.WEBSOCKET_MAX_IDLE_TIMEOUT' found, using default value '300000'.
[05.11.2020, 22:18:46:492 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_WEBSOCKET_SESSION_TOKEN' found, using default value 'none'.
[05.11.2020, 22:18:46:493 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ERROR_TEMPLATE_RESOURCE' found, using default value 'META-INF/rsc/myfaces-dev-error.xml'.
[05.11.2020, 22:18:46:493 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DEBUG_TEMPLATE_RESOURCE' found, using default value 'META-INF/rsc/myfaces-dev-debug.xml'.
[05.11.2020, 22:18:46:493 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ERROR_HANDLING' found, using default value 'false, on Development Project stage: true'.
[05.11.2020, 22:18:46:493 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.AUTOCOMPLETE_OFF_VIEW_STATE' found, using default value 'true'.
[05.11.2020, 22:18:46:493 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.USE_MULTIPLE_JS_FILES_FOR_JSF_UNCOMPRESSED_JS' found, using default value 'false'.
[05.11.2020, 22:18:46:493 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.JSF_JS_MODE' found, using default value 'normal'.
[05.11.2020, 22:18:46:493 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.TEMPORAL_RESOURCEHANDLER_CACHE_ENABLED' found, using default value 'false'.
[05.11.2020, 22:18:46:493 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SERVICE_PROVIDER_FINDER' found.
[05.11.2020, 22:18:46:493 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.spi.InjectionProvider' found.
[05.11.2020, 22:18:46:494 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.DISABLE_FACELET_JSF_VIEWHANDLER' found, using default value 'false'.
[05.11.2020, 22:18:46:494 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CHECK_ID_PRODUCTION_MODE' found, using default value 'auto'.
[05.11.2020, 22:18:46:494 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.BUFFER_SIZE' found.
[05.11.2020, 22:18:46:494 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.REFRESH_PERIOD' found, using default value '-1'.
[05.11.2020, 22:18:46:494 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_RESOURCE_RESOLVER' found.
[05.11.2020, 22:18:46:494 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.RESOURCE_RESOLVER' found.
[05.11.2020, 22:18:46:494 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MARK_INITIAL_STATE_WHEN_APPLY_BUILD_VIEW' found, using default value 'false'.
[05.11.2020, 22:18:46:494 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.DECORATORS' found.
[05.11.2020, 22:18:46:494 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.WRAP_TAG_EXCEPTIONS_AS_CONTEXT_AWARE' found, using default value 'true'.
[05.11.2020, 22:18:46:494 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CACHE_EL_EXPRESSIONS' found, using default value 'noCache'.
[05.11.2020, 22:18:46:494 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_MAX_POOL_SIZE' found, using default value '5'.
[05.11.2020, 22:18:46:494 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_MAX_DYNAMIC_PARTIAL_LIMIT' found, using default value '2'.
[05.11.2020, 22:18:46:495 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_ENTRY_MODE' found, using default value 'soft'.
[05.11.2020, 22:18:46:495 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_DEFERRED_NAVIGATION' found, using default value 'false'.
[05.11.2020, 22:18:46:495 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.validator.BEAN_BEFORE_JSF_VALIDATION' found, using default value 'false'.
[05.11.2020, 22:18:46:495 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.JSP_SUFFIX' found, using default value '.jsp'.
[05.11.2020, 22:18:46:495 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EXPRESSION_FACTORY' found.
[05.11.2020, 22:18:46:495 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.INITIALIZE_ALWAYS_STANDALONE' found, using default value 'false'.
[05.11.2020, 22:18:46:495 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.LOG_WEB_CONTEXT_PARAMS' found, using default value 'auto'.
[05.11.2020, 22:18:46:495 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.AUTOMATIC_EXTENSIONLESS_MAPPING' found, using default value 'false'.
[05.11.2020, 22:18:46:496 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_INITIALIZER' found.
[05.11.2020, 22:18:46:496 CET] 00000035 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_INIT_PLUGINS' found.
[05.11.2020, 22:18:46:498 CET] 00000035 org.apache.myfaces.webapp.AbstractFacesInitializer           W 

*******************************************************************
*** WARNING: Apache MyFaces-2 is running in DEVELOPMENT mode.   ***
***                                         ^^^^^^^^^^^         ***
*** Do NOT deploy to your live server(s) without changing this. ***
*** See Application#getProjectStage() for more information.     ***
*******************************************************************

[05.11.2020, 22:18:46:498 CET] 00000035 org.apache.myfaces.webapp.StartupServletContextListener      I MyFaces Core has started, it took [1041] ms.
[05.11.2020, 22:18:46:510 CET] 00000035 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0001I: Aplikacja Lab3-1.0-SNAPSHOT zosta³a uruchomiona w ci¹gu 2,869 sek.
[05.11.2020, 22:18:46:543 CET] 00000022 com.ibm.ws.tcpchannel.internal.TCPPort                       E CWWKO0221E: Zainicjowanie kana³u TCP defaultHttpEndpoint nie powiod³o siê.  Powi¹zanie gniazda nie powiod³o siê dla hosta localhost i portu 9080.  Port mo¿e byæ ju¿ u¿ywany.  Komunikat wyj¹tku: Address already in use: bind
[05.11.2020, 22:18:46:548 CET] 00000022 com.ibm.ws.tcpchannel.internal.TCPChannel                    I CWWKO0220I: Dla kana³u TCP defaultHttpEndpoint zatrzymano nas³uchiwanie ¿¹dañ na hoœcie localhost (port 9080).
[05.11.2020, 22:18:46:549 CET] 00000022 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Usuniêta aplikacja WWW (default_host): http://localhost:9080/lab3/
[05.11.2020, 22:18:46:564 CET] 00000022 com.ibm.ws.kernel.feature.internal.FeatureManager            A CWWKF0012I: Serwer zosta³ zainstalowany z nastêpuj¹cymi sk³adnikami: [cdi-2.0, el-3.0, jaxrs-2.1, jaxrsClient-2.1, jndi-1.0, jsf-2.3, jsonb-1.0, jsonp-1.1, jsp-2.3, servlet-4.0].
[05.11.2020, 22:18:46:565 CET] 00000022 com.ibm.ws.kernel.feature.internal.FeatureManager            I CWWKF0008I: Aktualizacja sk³adnika zosta³a zakoñczona po 9,002 sek.
[05.11.2020, 22:18:46:566 CET] 00000022 com.ibm.ws.kernel.feature.internal.FeatureManager            A CWWKF0011I: Serwer defaultServer jest gotowy do dzia³ania w trybie M¹drzejszy Œwiat. Serwer defaultServer zosta³ uruchomiony w ci¹gu 21,521 sekund.
